,AllAuthors,FirstName1stAuthor,Gender,Place,Year,NumberOfAuthors,Title,Conference,FirstName2ndAuthor,Gender2,FirstName3rdAuthor,Gender3,FirstName4thAuthor,Gender4,FirstName5thAuthor,Gender5,FirstName6thAuthor,Gender6,FirstName7thAuthor,Gender7,FirstName8thAuthor,Gender8,FirstName9thAuthor,Gender9,FirstName10thAuthor,Gender10,FirstName11thAuthor,Gender11,FirstName12thAuthor,Gender12,FirstName13thAuthor,Gender13,FirstName14thAuthor,Gender14,FirstName15thAuthor,Gender15,FirstName16thAuthor,Gender16,FirstName17thAuthor,Gender17,Probability1,Probability2,Probability3,Probability4,Probability5,Probability6,Probability7,Probability8,Probability9,Probability10,Probability11,Probability12,Probability13,Probability14,Probability15,Probability16,Probability17
806,"Ciglar, Miha",Miha,male,USA,2010,1,Sonic Beams / Acoustic Shadows,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.88,,,,,,,,,,,,,,,,
807,"Casal, David Plans",David,male,USA,2010,1,Decomposing Autumn: A Component-Wise Recomposition,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
808,"Bailey, Christopher",Christopher,male,USA,2010,1,A Database System For Organising Musique Concrete,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
809,"Teglbjaerg, Hans Peter Stubbe; Goepfer, Thomas",Hans,male,USA,2010,2,Virtual Bass-Clarinet In Modalys,ICMC,Thomas,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,1.0,,,,,,,,,,,,,,,
810,"Girol, Paolo",Paolo,male,USA,2010,1,Analysis And Resynthesis Of Anemic Cinema,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,,,,,,,,,,,,,,,,
811,"Miyama, Chikashi",Chikashi,None,USA,2010,1,Peacock: A Non-Haptic 3D Performance Interface,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,
812,"Otondo, Felipe",Felipe,male,USA,2010,1,Mobile Sound Sources In Two Music Theatre Works,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
813,"Carty, Brian; Lazzarini, Victor",Brian,male,USA,2010,2,Hrtfearly and Hrtfreverb: Flexible Binaural Reverberation Processing,ICMC,Victor,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
814,"England, Robert",Robert,male,USA,2010,1,A Multilevel Symbolic Music Alignment Algorithm,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
815,"Fober, Dominique",Dominique,female,USA,2010,1,Time Synchronization In Graphic Domain - A New Paradigm For Augmented Music Scores,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.69,,,,,,,,,,,,,,,,
816,"Ganseman, Joachim; Scheunders, Paul; Mysore, Gautham J.; Abel, Jonathan S.",Joachim,male,USA,2010,4,Source Separation By Score Synthesis,ICMC,Paul,male,Gautham,male,Jonathan,male,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
817,"Cicconet, Marcelo; Franco, Tertuliano; Carvalho, Paulo Cezar",Marcelo,male,USA,2010,3,Plane Tessellation With Musical Scale Tiles And Bidimensional Automatic Composition,ICMC,Tertuliano,None,Paulo,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,None,1.0,,,,,,,,,,,,,,
818,"Allombert, Antoine; Marczak, Raphael; Desainte-Catherine, Myriam; Baltazar, Pascal; Allombert, Laurent Garnier",Antoine,male,USA,2010,5,Virage : Designing An Interactive Intermedia Sequencer From Users Requirements And Theorical Background,ICMC,Raphael,male,Myriam,female,Pascal,male,Laurent,male,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.99,0.99,,,,,,,,,,,,
819,"Bonardi, Alain; Truck, Isis",Alain,male,USA,2010,2,Introducing Fuzzy Logic And Computing With Words Paradigms In Realtime Processes For Performance Arts,ICMC,Isis,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.97,,,,,,,,,,,,,,,
820,"Romblom, David",David,male,USA,2010,1,Arcsyn: An Expressive And Efficient Additive Synthesis Architecture,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
821,"Burnson, William",William,male,USA,2010,1,"Introducing Belle, Bonne, Sage",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
822,"Agres, Kat; Topel, Spencer; Spivey, Michael; Moseson, Stephen",Kat,female,USA,2010,4,An Auditory Twist On Visual Search Using Head Movement Controlled Ambisonics,ICMC,Spencer,male,Michael,male,Stephen,male,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,0.99,1.0,1.0,,,,,,,,,,,,,
823,"Martin, Aengus; Jin, Craig; Van Schaik, Andre; Martens, William L.",Aengus,male,USA,2010,4,Zero-Discount Partially Observable Markov Decision Processes For Computational Improvising Agents,ICMC,Craig,male,Andre,male,William,male,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.93,1.0,,,,,,,,,,,,,
824,"Ubilla, Mauricio; Mery, Domingo; Cadiz, Rodrigo F.",Mauricio,male,USA,2010,3,Head Tracking For 3d Audio Using The Nintendo Wii Remote,ICMC,Domingo,male,Rodrigo,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,
825,"Ballora, Mark; Panulla, Brian; Gourley, Matthew; Hall, David L.",Mark,male,USA,2010,4,Sonification Of Web Log Data,ICMC,Brian,male,Matthew,male,David,male,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
826,"Bakht, Salman; Jette, Christopher",Salman,male,USA,2010,2,Www.Lovelyweather.Com: A Web-Based Interactive Audio-Visual Environment,ICMC,Christopher,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
827,"Essl, Georg",Georg,male,USA,2010,1,The Mobile Phone Ensemble As Classroom,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
828,"Ayers, Lydia; Horner, Andrew",Lydia,female,USA,2010,2,Synthesizing The Dynamic Spectra Of The Didgeridoo,ICMC,Andrew,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
829,"Burnson, William A.; Kaper, Hans G.",William,male,USA,2010,2,"Automatic Notation Of Computer-Generated Scores For Instruments, Voices And Electro-Acoustic Sounds",ICMC,Hans,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.99,,,,,,,,,,,,,,,
830,"Lin, Hsin-Ming; Huang, Chih-Fang",Hsin-Ming,None,USA,2010,2,An Algorithmic Composition Method Of Monophonic Pitches Based On The Frequency Relationship Of Melody Motion,ICMC,Chih-Fang,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,
831,"Mcnichol, Alistair",Alistair,male,USA,2010,1,Technology And Creativity In The Classroom:An Opportunity Missed?,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
832,"Stefani, Ewan; De Bézenac, Christophe",Ewan,male,USA,2010,2,Computer-Controlled Video As A Multimodal Interface In Live Acousmatic Music,ICMC,Christophe,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.99,,,,,,,,,,,,,,,
833,"Sorensen, Andrew",Andrew,male,USA,2010,1,A Distributed Memory For Networked Livecoding Performance,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
834,"Essl, Georg",Georg,male,USA,2010,1,Ursound -- Live Patching Of Audio And Multimedia Using A Multi-Rate Normed Single-Stream Data-Flow Engine,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
835,"Baltazar, Pascal; Habbestad, Bjørnar",Pascal,male,USA,2010,2,Unruhige Räume - Spatial Electro-Acoustic Composition Through A Collaborative Artistic Research Process,ICMC,Bjørnar,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,1.0,,,,,,,,,,,,,,,
836,"Bukvic, Ivica Ico; Kim, Ji-Sun",Ivica,male,USA,2010,2,Perception And Interpretation Of Concurrent Aural Shapes Using Dream Interface,ICMC,Ji-Sun,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,1.0,,,,,,,,,,,,,,,
837,"Bresson, Jean; Agon, Carlos",Jean,female,USA,2010,2,Processing Sound And Music Description Data Using Openmusic,ICMC,Carlos,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.53,1.0,,,,,,,,,,,,,,,
838,"Esling, Philippe; Agon, Carlos",Philippe,male,USA,2010,2,Composition Of Sound Mixtures With Spectral Maquettes,ICMC,Carlos,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,1.0,,,,,,,,,,,,,,,
839,"Kapur, Ajay; Darling, Michael; Wiley, Meason; Vallis, Owen; Hochenbaum, Jordan; Murphy, Jim; Diakopoulos, Dimitri; Burgin, Carl; Yamin, Tyler",Ajay,male,USA,2010,9,The Machine Orchestra,ICMC,Michael,male,Meason,None,Owen,male,Jordan,male,Jim,male,Dimitri,male,Carl,male,Tyler,male,,,,,,,,,,,,,,,,,0.99,1.0,None,0.99,0.77,1.0,1.0,1.0,0.98,,,,,,,,
840,"Duane, Ben; Pardo, Bryan",Ben,male,Canada,2009,2,Streaming from MIDI Using Constraint Satisfaction Optimization and Sequence Alignment,ICMC,Bryan,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,1.0,,,,,,,,,,,,,,,
841,"Osaka, Naotoshi; Saito, Yoshinori; Ishitsuka, Shinya; Yoshioka, Yasuhiro",Naotoshi,None,Canada,2009,4,An Electronic Timbre Dictionary and 3D Timbre Display,ICMC,Yoshinori,male,Shinya,male,Yasuhiro,male,,,,,,,,,,,,,,,,,,,,,,,,,,,None,1.0,1.0,1.0,,,,,,,,,,,,,
842,"Schwarz, Diemo; Schnell, Norbert; Gulluni, Sebastien",Diemo,None,Canada,2009,3,Scalability in Content-Based Navigation of Sound Databases,ICMC,Norbert,male,Sebastien,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,1.0,1.0,,,,,,,,,,,,,,
843,"Al-Ghawanmeh, Fadi M.; Al-Ghawanmeh, Mohammad T.; Haddad, Rami N.",Fadi,male,Canada,2009,3,Appliance of Music Information Retrieval System for Arabian Woodwinds in Music Education,ICMC,Mohammad,male,Rami,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,1.0,0.98,,,,,,,,,,,,,,
844,"Schmeder, Andrew",Andrew,male,Canada,2009,1,Efficient Gesture Storage and Retrieval for Multiple Applications Using a Relational Data Model of Open Sound Control,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
845,"Devaney, Johanna; Ellis, Daniel P. W.",Johanna,female,Canada,2009,2,Handling Asynchrony in Audio-Score Alignment,ICMC,Daniel,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
846,"Duggan, Bryan; O’Shea, Brendan; Gainza, Mikel; Cunningham, Pádraig",Bryan,male,Canada,2009,4,Compensating for Expressiveness in Queries to a Content Based Music Information Retrieval System,ICMC,Brendan,male,Mikel,male,Pádraig,male,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
847,"Hall, Cordelia V.; O’Donnell, John T.",Cordelia,female,Canada,2009,2,Using Regular Expressions to Express Bowing Patterns for String Players,ICMC,John,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.99,,,,,,,,,,,,,,,
848,"Rocher, Thomas; Robine, Matthias; Hanna, Pierre; Strandh, Robert",Thomas,male,Canada,2009,4,Dynamic Chord Analysis for Symbolic Music,ICMC,Matthias,male,Pierre,male,Robert,male,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.99,1.0,,,,,,,,,,,,,
849,"Thornton, Chris",Chris,male,Canada,2009,1,Hierarchical Markov Modeling for Generative Music,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.93,,,,,,,,,,,,,,,,
850,"Wolkowicz, Jacek; Brooks, Stephen; Keselj, Vlado",Jacek,male,Canada,2009,3,Midivis: Visualizing Music Structure via Similarity Matrices,ICMC,Stephen,male,Vlado,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,1.0,1.0,,,,,,,,,,,,,,
851,"Bullock, Jamie; Frisk, Henrik",Jamie,male,Canada,2009,2,An Object Oriented Model for the Representation of Temporal Data in the Integra Framework,ICMC,Henrik,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.53,1.0,,,,,,,,,,,,,,,
852,"Fiebrink, Rebecca; Cook, Perry R.",Rebecca,female,Canada,2009,2,Play-Along Mapping of Musical Controllers,ICMC,Perry,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.94,,,,,,,,,,,,,,,
853,"McKay, Cory; Fujinaga, Ichiro",Cory,male,Canada,2009,2,jMIR: Tools for Automatic Music Classification,ICMC,Ichiro,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92,1.0,,,,,,,,,,,,,,,
854,"Psenicka, David",David,male,Canada,2009,1,Automatic Score Generation with FOMUS,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
855,"Takaoka, Akira",Akira,male,Canada,2009,1,JDubiel: A Java Applet for Pitch-Class Set Analysis,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86,,,,,,,,,,,,,,,,
856,"Eigenfeldt, Arne; Pasquier,Philippe",Arne,male,Canada,2009,2,Realtime Selection of Percussion Samples Through Timbral Similarity in Max/MSP,ICMC,Philippe,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.99,,,,,,,,,,,,,,,
857,"Yoo, Min-Joon; Lee, In-Kwon",Min-Joon,None,Canada,2009,2,Automatic Musical Fountain Scenario Generation Using Musical Information Analysis,ICMC,In-Kwon,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,
858,"Stark, Adam M.; Plumbley, Mark D.",Adam,male,Canada,2009,2,Real-Time Chord Recognition for Live Performance,ICMC,Mark,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
859,"Hamanaka, Masatoshi; Hirata, Keiji; Tojo, Satoshi",Masatoshi,male,Canada,2009,3,Melody Extrapolation in GTTM Approach,ICMC,Keiji,male,Satoshi,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,
860,"Toro-Bermúdez, Mauricio; Rueda, Camilo; Agón, Carlos; Assayag, Gérard",Mauricio,male,Canada,2009,4,Ntccrt: A Concurrent Constraint Framework for Real-Time Interaction,ICMC,Camilo,male,Carlos,male,Gérard,male,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.99,1.0,1.0,,,,,,,,,,,,,
861,"Tagliolato, Paolo",Paolo,male,Canada,2009,1,"Synaesthetic Analysis, Exploring Music Structures by Multimedia Representation. PrometheusZ12, a Novel 3D Visualization Tool",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,,,,,,,,,,,,,,,,
862,"Ouyang, Yue; Burgoyne, John Ashley; Pugin, Laurent; Fujinaga, Ichiro",Yue,female,Canada,2009,4,A Robust Border Detection Algorithm with Application to Medieval Music Manuscripts,ICMC,John,male,Laurent,male,Ichiro,male,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59,0.99,0.99,1.0,,,,,,,,,,,,,
863,"Robine, Matthias; Hanna, Pierre; Rocher, Thomas; Ferraro, Pascal",Matthias,male,Canada,2009,4,Structured Representation of Harmony for Music Retrieval,ICMC,Pierre,male,Thomas,male,Pascal,male,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.99,1.0,0.99,,,,,,,,,,,,,
864,"O’Brien, Donal; Knapp, R. Benjamin",Donal,male,Canada,2009,2,The Process of Entrainment and its Application to Computer Music,ICMC,Benjamin,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
865,"Matsubara, Masaki; Okamoto, Hiroyuki; Sano, Tomohisa; Susuki, Hiroya; Nobesawa, Shiho Hoshi; Saito, Hiroaki",Masaki,male,Canada,2009,6,ScoreIlluminator: Automatic Illumination of Orchestra Scores for Readability Improvement,ICMC,Hiroyuki,male,Tomohisa,None,Hiroya,male,Shiho,female,Hiroaki,male,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,None,1.0,0.93,1.0,,,,,,,,,,,
866,"Cho, Taemin; Bello, Juan P.",Taemin,male,Canada,2009,2,Real-Time Implementation of HMM-Based Chord Estimation in Music Audio,ICMC,Juan,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.99,,,,,,,,,,,,,,,
867,"Brent, William",William,male,Canada,2009,1,Perceptually Based Pitch Scales in Cepstral Techniques for Percussive Timbre Identification,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
868,"Miura, Yuji; Hamanaka, Masatoshi; Hirata, Keiji; Tojo, Satoshi",Yuji,male,Canada,2009,4,Use of Decision Tree to Detect GTTM Group Boundaries,ICMC,Masatoshi,male,Keiji,male,Satoshi,male,,,,,,,,,,,,,,,,,,,,,,,,,,,0.96,1.0,1.0,1.0,,,,,,,,,,,,,
869,"Boehm, Carola",Carola,female,Canada,2009,1,2084 – Brave Creative World: Creativity in the Computer Music Curriculum,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
870,"Adkins, Monty; Gatt, Michael",Monty,male,Canada,2009,2,"[60]Project: Conception, Composition and Archiving",ICMC,Michael,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
871,"Gluck, Robert J.",Robert,male,Canada,2009,1,"Electroacoustic, Creative, and Jazz: Musicians Negotiating Boundaries",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
872,"Gluck, Robert J.",Robert,male,Canada,2009,1,"Silver Apples, Electric Circus, Electronic Arts, and Commerce in Late 1960s New York",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
873,"Lansky, Paul",Paul,male,Canada,2009,1,Reflections on Spent Time (abstract; full paper is on page 561),ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
874,"Misra, Ananya; Cook, Perry R.",Ananya,female,Canada,2009,2,Toward Synthesized Environments: A Survey of Analysis and Synthesis Methods for Sound Designers and Composers,ICMC,Perry,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.94,,,,,,,,,,,,,,,
875,"MacCallum, John; Schmeder, Andrew; Wessel, David",John,male,Canada,2009,3,Timbral Migration: Stochastic Processes for the Control of Smooth Spectral Transformation,ICMC,Andrew,male,David,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,1.0,1.0,,,,,,,,,,,,,,
876,"Hoffman, Matthew D.; Cook, Perry R.; Blei, David M.",Matthew,male,Canada,2009,3,Bayesian Spectral Matching: Turning Young MC into MC Hammer via MCMC Sampling,ICMC,Perry,male,David,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.94,1.0,,,,,,,,,,,,,,
877,"Caetano, Marcelo; Rodet, Xavier",Marcelo,male,Canada,2009,2,Evolutionary Spectral Envelope Morphing by Spectral Shape Descriptors,ICMC,Xavier,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.99,,,,,,,,,,,,,,,
878,"Taube, Heinrich; Burnson, William Andrew",Heinrich,male,Canada,2009,2,Software for Teaching Music Theory,ICMC,William,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
879,"Clarke, Michael; Manning, Peter",Michael,male,Canada,2009,2,Valuing Our Heritage: Exploring Spatialisation Through Software Emulation of Stockhausen’s Oktophonie,ICMC,Peter,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
880,"Cavis, Ryan; Tipei, Sever; Kindratenko, Volodymyr",Ryan,male,Canada,2009,3,SoundMaker: a Web-Based Teaching Tool for Sound Design,ICMC,Sever,None,Volodymyr,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,None,1.0,,,,,,,,,,,,,,
881,"Manzolli, Jônatas; Maia, Adolfo; Fornari, José; Caetano, Marcelo",Jônatas,male,Canada,2009,4,Studio Report: Computer Music Activities at the Interdisciplinary Nucleus of Sound Communication,ICMC,Adolfo,male,José,male,Marcelo,male,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.98,1.0,,,,,,,,,,,,,
882,"Heyen, Jaclyn",Jaclyn,female,Canada,2009,1,Women Innovators: Technology-Based Music Therapy,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
883,"Stoll, Thomas M.",Thomas,male,Canada,2009,1,Beyond Concatenation: Some Ideas for the Creative Use of Corpus-Based Sonic Material,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
884,"Wilkerson, Carr; Lopez-Lezcano, Fernando",Carr,male,Canada,2009,2,CCRMA Studio Report,ICMC,Fernando,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,1.0,,,,,,,,,,,,,,,
885,"Wilson, Adam James",Adam,male,Canada,2009,1,A Symbolic Sonification of L-Systems,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
886,"Pelletier, Jean-Marc",Jean-Marc,male,Canada,2009,1,Perceptually Motivated Sonification of Moving Images,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
887,"Park, Tae Hong; Li, Zhiye",Tae,male,Canada,2009,2,Not Just Prettier: FMS Marches On,ICMC,Zhiye,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57,None,,,,,,,,,,,,,,,
888,"Baguyos, Jeremy Castro",Jeremy,male,Canada,2009,1,Synergetic Strategies in the Development of Music Technology and Multimedia in the North American Heartland,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,,,,,,,,,,,,,,,,
889,"Ramírez-Gastón, José Ignacio López",José,male,Canada,2009,1,Tijuana Sound Arts Project: A Nomadic Studio Report,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,,,,,,,,,,,,,,,,
890,"Einbond, Aaron; Schwarz, Diemo; Bresson, Jean",Aaron,male,Canada,2009,3,Corpus-Based Transcription as an Approach to the Compositional Control of Timbre,ICMC,Diemo,None,Jean,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,None,0.53,,,,,,,,,,,,,,
891,"Robertson, Andrew N.; Plumbley, Mark D.",Andrew,male,Canada,2009,2,Post-Processing Fiddle~: A Real-Time Multi-Pitch Tracking Technique Using Harmonic Partial Subtraction for Use within Live Performance Systems,ICMC,Mark,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
892,"Spratt, Kyle; Abel, Jonathan S.",Kyle,male,Canada,2009,2,All Natural Room Enhancement,ICMC,Jonathan,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,1.0,,,,,,,,,,,,,,,
893,"Smyth, Tamara; Abel, Jonathan S.",Tamara,female,Canada,2009,2,Estimating the Reed Pulse from Clarinet Recordings,ICMC,Jonathan,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
894,"Lazzarini, Victor; Timoney, Joseph",Victor,male,Canada,2009,2,New Methods of Formant Analysis-Synthesis for Musical Applications,ICMC,Joseph,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.99,,,,,,,,,,,,,,,
895,"Maestre, Esteban",Esteban,male,Canada,2009,1,Data-Driven Stastical Modeling of Violin Bowing Gesture Parameter Contours,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
896,"Guaus, Enric; Bonada, Jordi; Maestre, Esteban; Pérez, Alfonso; Blaauw, Merlijn",Enric,male,Canada,2009,5,Calibration Method to Measure Accurate Bow Force for Real Violin Performances,ICMC,Jordi,male,Esteban,male,Alfonso,male,Merlijn,male,,,,,,,,,,,,,,,,,,,,,,,,,0.97,1.0,1.0,1.0,1.0,,,,,,,,,,,,
897,"Bouënard, Alexandre; Wanderley, Marcelo M.; Gibet, Sylvie",Alexandre,male,Canada,2009,3,Advantages and Limitations of Simulating Percussion Gestures for Sound Synthesis,ICMC,Marcelo,male,Sylvie,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,
898,"Nakra, Teresa Marrin; Salgian, Andrea; Pfirrmann, Micheal",Teresa,female,Canada,2009,3,Musical Analysis of Conducting Gestures Using Methods from Computer Vision,ICMC,Andrea,female,Micheal,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.79,0.98,,,,,,,,,,,,,,
899,"Beyls, Peter",Peter,male,Canada,2009,1,Interactive Composing as the Expression of Autonomous Machine Motivations,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
900,"Sinclair, Stephen; Scavone, Gary; Wanderley, Marcelo M.",Stephen,male,Canada,2009,3,Audio-Haptic Interaction with the Digital Waveguide Bowed String,ICMC,Gary,male,Marcelo,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,
901,"Loviscach, Jörn",Jörn,male,Canada,2009,1,Projecting Finger Placement onto the Fretboard,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
902,"Wang, Ge; Essl, Georg; Smith, Jeff; Salazar, Spencer; Cook, Perry R.; Hamilton, Robert; Fiebrink, Rebecca; Berger, Jonathan; Zhu, David; Ljungstrom, Mattias; Berry, Arnaud; Wu, Jennifer; Kirk, Turner; Berger, Elon; Segal, Jillian",Ge,male,Canada,2009,15,"Smule = Sonic Media: An Intersection of the Mobile, Musical, and Social",ICMC,Georg,male,Jeff,male,Spencer,male,Perry,male,Robert,male,Rebecca,female,Jonathan,male,David,male,Mattias,male,Arnaud,male,Jennifer,female,Turner,male,Elon,male,Jillian,female,,,,,0.61,1.0,1.0,0.99,0.94,1.0,1.0,1.0,1.0,1.0,0.99,1.0,1.0,1.0,0.99,,
903,"Wilmers, Hans",Hans,male,Canada,2009,1,Bowsense – An Open Wireless Motion Sensing Platform,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,,,,,,,,,,,,,,,,
