Gender1F,Gender1M,Place,Year,NumberOfAuthors,Conference,Gender2F,Gender2M,Gender3F,Gender3M,Gender4F,Gender4M,Gender5F,Gender5M,Gender6F,Gender6M,Gender7F,Gender7M,Gender8F,Gender8M,Gender9F,Gender9M,Gender10F,Gender10M,Gender11F,Gender11M,Gender12F,Gender12M,Gender13F,Gender13M,Gender14F,Gender14M,Gender15F,Gender15M,Gender16F,Gender16M,Gender17F,Gender17M,Gender1None,Gender2None,Gender3None,Gender4None,Gender5None,Gender6None,Gender7None,Gender8None,Gender9None,Gender10None,Gender11None,Gender12None,Gender13None,Gender14None,Gender15None,Gender16None,Gender17None,AllAuthors,Title
0,1,Birmingham  UK,2020,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Nash Chris'],Crowd-driven Music: Interactive and Generative Approaches using Machine Vision and Manhattan
0,1,Birmingham  UK,2020,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Krzyzaniak Michael J'],Words to Music Synthesis
0,1,Birmingham  UK,2020,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Mclean Alex'],Algorithmic Pattern
0,1,Birmingham  UK,2020,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['McCallum Louis' 'Grierson Mick S'],Supporting Interactive Machine Learning Approaches to Building Musical Instruments in the Browser
0,1,Birmingham  UK,2020,4,NIME,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Kirkegaard Mathias S' 'Bredholt Mathias' 'Frisson Christian' 'Wanderley Marcelo'],TorqueTuner: A self contained module for designing rotary haptic force feedback for digital musical instruments
0,1,Birmingham  UK,2020,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Ford Corey J' 'Nash Chris'],An Iterative Design ‘by proxy’ Method for Developing Educational Music Interfaces
0,1,Birmingham  UK,2020,10,NIME,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Calegario Filipe' 'Wanderley Marcelo' 'Tragtenberg João' 'Meneses Eduardo' 'Wang Johnty' 'Sullivan John' 'Franco Ivan' 'Kirkegaard Mathias S' 'Bredholt Mathias' 'Rohs Josh'],Probatio 1.0: collaborative development of a toolkit for functional DMI prototypes
0,1,Birmingham  UK,2020,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['West Travis J' 'Wanderley Marcelo' 'Caramiaux Baptiste'],Making Mappings: Examining the Design Process
0,1,Birmingham  UK,2020,4,NIME,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Sidler Michael' 'Bisson Matthew C' 'Grotz Jordan' 'Barton Scott'],Parthenope: A Robotic Musical Siren
0,1,Birmingham  UK,2020,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Kemper Steven'],Tremolo-Harp: A Vibration-Motor Actuated Robotic String Instrument
0,1,Birmingham  UK,2020,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Kobayashi Atsuya' 'Anzai Reo' 'Tokui Nao'],ExSampling: a system for the real-time ensemble performance of field-recorded environmental sounds
0,1,Birmingham  UK,2020,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Yepez Placencia Juan Pablo' 'Murphy Jim' 'Carnegie Dale'],Designing an Expressive Pitch Shifting Mechanism for Mechatronic Chordophones
0,1,Birmingham  UK,2020,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Ehrhardt Marcel' 'Neupert Max' 'Wegener Clemens'],Piezoelectric strings as a musical interface
0,1,Birmingham  UK,2020,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Ilsar Alon A' 'Hughes Matthew' 'Johnston Andrew'],NIME or Mime: A Sound-First Approach to Developing an Audio-Visual Gestural Instrument
0,1,Birmingham  UK,2020,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Hughes Matthew' 'Johnston Andrew'],URack: Audio-visual Composition and Performance using Unity and VCV Rack
0,1,Birmingham  UK,2020,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Wicaksono Irmandy' 'Paradiso Joseph'],KnittedKeyboard: Digital Knitting of Electronic Textile Musical Controllers
0,1,Birmingham  UK,2020,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Capra Olivier' 'Berthaut Florent' 'Grisoni Laurent'],A Taxonomy of Spectator Experience Augmentation Techniques
0,1,Birmingham  UK,2020,3,NIME,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Sen Sourya' 'Tahiroğlu Koray' 'Lohmann Julia'],Sounding Brush: A Tablet based Musical Instrument for Drawing and Mark Making
0,1,Birmingham  UK,2020,3,NIME,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Tahiroğlu Koray' 'Kastemaa Miranda' 'Koli Oskar'],Al-terity: Non-Rigid Musical Instrument with Artificial Intelligence Applied to Real-Time Audio Synthesis
0,1,Birmingham  UK,2020,3,NIME,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Kiefer Chris' 'Overholt Dan' 'Eldridge Alice'],Shaping the behaviour of feedback instruments with complexity-controlled gain dynamics
0,1,Birmingham  UK,2020,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Williams Duncan A.H.'],MINDMIX: Mapping of brain activity to congruent audio mixing features
0,1,Birmingham  UK,2020,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['DeSmith Marcel O' 'Piepenbrink Andrew' 'Kapur Ajay'],SQUISHBOI: A Multidimensional Controller for Complex Musical Interactions using Machine Learning
0,1,Birmingham  UK,2020,3,NIME,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Bryan-Kinns Nick' 'ZIJIN LI' 'Sun Xiaohua'],On Digital Platforms and AI for Music in the UK and China
0,1,Birmingham  UK,2020,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Chu Jean' 'Choi Jaewon'],Reinterpretation of Pottery as a Musical Interface
0,1,Birmingham  UK,2020,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Eskildsen Anders' 'Walther-Hansen Mads'],Force dynamics as a design framework for mid-air musical interfaces
0,1,Birmingham  UK,2020,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Nyström Erik'],Intra-Actions: Experiments with Velocity and Position in Continuous Controllers
0,1,Birmingham  UK,2020,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Leonard James' 'Giomi Andrea'],Towards an Interactive Model-Based Sonification of Hand Gesture for Dance Performance
0,1,Birmingham  UK,2020,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Vieira Romulo A' 'Schiavoni Flávio Luiz'],Fliperama: An affordable Arduino based MIDI Controller
0,1,Birmingham  UK,2020,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['MacLean Alex'],Immersive Dreams: A Shared VR Experience
0,1,Birmingham  UK,2020,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Bryan-Kinns Nick' 'ZIJIN LI'],ReImagining: Cross-cultural Co-Creation of a Chinese Traditional Musical Instrument with Digital Technologies
0,1,Birmingham  UK,2020,6,NIME,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Vasilakos Konstantinos n/a' 'Wilson Scott' 'McCauley Thomas' 'Yeung Tsun Winston' 'Margetson Emma' 'Khosravi Mardakheh Milad'],Sonification of High Energy Physics Data Using Live Coding and Web Based Interfaces.
0,1,Birmingham  UK,2020,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Takase Haruya' 'Shiramatsu Shun'],Support System for Improvisational Ensemble Based on Long Short-Term Memory Using Smartphone Sensor
0,1,Birmingham  UK,2020,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Tsiros Augoustinos' 'Palladini Alessandro'],Towards a Human-Centric Design Framework for AI Assisted Music Production
0,1,Birmingham  UK,2020,5,NIME,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Rodger Matthew' 'Stapleton Paul' 'van Walstijn Maarten' 'Ortiz Miguel' 'Pardue Laurel S'],What Makes a Good Musical Instrument? A Matter of Processes   Ecologies and Specificities 
0,1,Birmingham  UK,2020,5,NIME,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Martin Charles Patrick' 'Liu Zeruo' 'Wang Yichen' 'He Wennan' 'Gardner Henry'],Sonic Sculpture: Activating Engagement with Head-Mounted Augmented Reality
0,1,Birmingham  UK,2020,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Santini Giovanni '],Augmented Piano in Augmented Reality
0,1,Birmingham  UK,2020,2,NIME,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Davis Tom' 'Reid Laura'],Taking Back Control: Taming the Feral Cello
0,1,Birmingham  UK,2020,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Jaccard Thibault' 'Lieck Robert' 'Rohrmeier Martin'],AutoScale: Automatic and Dynamic Scale Selection for Live Jazz Improvisation
1,0,Birmingham  UK,2020,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Hayes Lauren' 'Marquez-Borbon Adnan'],Nuanced and Interrelated Mediations and Exigencies (NIME): Addressing the Prevailing Political and Epistemological Crises
0,1,Birmingham  UK,2020,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['McPherson Andrew' 'Lepri Giacomo'],Beholden to our tools: negotiating with technology while sketching digital instruments
0,1,Birmingham  UK,2020,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Martelloni Andrea' 'McPherson Andrew' 'Barthet Mathieu'],Percussive Fingerstyle Guitar through the Lens of NIME: an Interview Study
0,1,Birmingham  UK,2020,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Jack Robert' 'Harrison Jacob' 'McPherson Andrew'],Digital Musical Instruments as Research Products
0,1,Birmingham  UK,2020,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Patel Amit D' 'Richards John '],Pop-up for Collaborative Music-making
1,0,Birmingham  UK,2020,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Reed Courtney' 'McPherson Andrew'],Surface Electromyography for Direct Vocal Control
0,1,Birmingham  UK,2020,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['von Coler Henrik' 'Lepa Steffen' 'Weinzierl Stefan'],User-Defined Mappings for Spatial Sound Synthesis
0,1,Birmingham  UK,2020,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Proctor Rohan' 'Martin Charles Patrick'],A Laptop Ensemble Performance System using Recurrent Neural Networks
0,1,Birmingham  UK,2020,3,NIME,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Brizolara Tiago' 'Gibet Sylvie' 'Larboulette Caroline '],Elemental: a Gesturally Controlled System to Perform Meteorological Sounds
0,1,Birmingham  UK,2020,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Erdem Çağrı' 'Jensenius Alexander Refsum'],RAW: Exploring Control Structures for Muscle-based Interaction in Collective Improvisation
0,1,Birmingham  UK,2020,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['MacDonald Travis C' 'Hughes James' 'MacKenzie Barry'],SmartDrone: An Aurally Interactive Harmonic Drone
0,1,Birmingham  UK,2020,8,NIME,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Martinez Avila Juan  P' 'Tsaknaki Vasiliki' 'Karpashevich Pavel' 'Windlin Charles' 'Valenti Niklas' 'Höök Kristina' 'McPherson Andrew' 'Benford Steve'],Soma Design for NIME
1,0,Birmingham  UK,2020,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Cadavid Laddy P'],Knotting the memory//Encoding the Khipu_: Reuse of an ancient Andean device as a NIME 
1,0,Birmingham  UK,2020,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Knotts Shelly' 'Collins Nick'],A survey on the uptake of Music AI Software
0,1,Birmingham  UK,2020,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Barton Scott'],Circularity in Rhythmic Representation and Composition
0,1,Birmingham  UK,2020,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Magnusson Thor'],Instrumental Investigations at Emute Lab
0,1,Birmingham  UK,2020,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Venkatesh Satvik' 'Braund Edward' 'Miranda Eduardo'],Composing Popular Music with Physarum polycephalum-based Memristors
0,1,Birmingham  UK,2020,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Camara Halac Fede' 'Addy Shadrick'],PathoSonic: Performing Sound In Virtual Reality Feature Space
