Gender1Female,Place,Year,NumberOfAuthors,Conference,,Gender2,,Gender3,,Gender4,,Gender5,,Gender6,,Gender7,,Gender8,,Gender9,,Gender10,,Gender11,,Gender12,,Gender13,,Gender14,,Gender15,,Gender16,,Gender17,Gender1None,Gender2None,Gender3None,Gender4None,Gender5None,Gender6None,Gender7None,Gender8None,Gender9None,Gender10None,Gender11None,Gender12None,Gender13None,Gender14None,Gender15None,Gender16None,Gender17None,AllAuthors,FirstName1stAuthor,Title
female,Greece,2014,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Spiropoulos, Georgia",Georgia,Real-Time Composition of Sound Environments
male,Greece,2014,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Tzanetakis, George",George,Computational ethnomusicology: a music information retrieval perspective
male,Greece,2014,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Kokoras, Panayiotis",Panayiotis,Auditory Fusion and Holophonic Musical Texture in Xenakisâ€°_«_„s Pithoprakta
male,Greece,2014,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Zavada, Ivan",Ivan,Chronotope: the mutual dependency of time and space in visual music
male,Greece,2014,5,ICMC,,male,,male,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,"Jackowski, Dariusz; Melendez, Francho; Bauer, Andrzej; Hendrich, Pawe_ƒ__; Duchnowski, Cezary",Dariusz,Computer Game Piece: Exploring Video Games as Means for Controlled Improvisation
male,Greece,2014,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Besada, Jos_œÂ© L.",Jos_œÂ©,"Computer, Formalisms, Intuition and Metaphors. A Xenakian and Post-Xenakian Approach"
male,Greece,2014,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Baguyos, Jeremy C.",Jeremy,Contemporary Practices in the Performance and Sustainability of Computer Music Repertoire
male,Greece,2014,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"F_œÂ©ron, Fran_œÂ_ois-Xavier",Fran_œÂ_ois-Xavier,Could the endless progressions in James Tenneyâ€°_«_„s music be viewed as sonic koans?
male,Greece,2014,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Paparrigopoulos, Kostas",Kostas,Creativity Through Technology And Science In Xenakis
male,Greece,2014,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Hoadley, Richard",Richard,December Variations (on a Theme by Earle Brown)
female,Greece,2014,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Aslan, Jessica",Jessica,Degrees of Interpretation in Computer Aided Algorithmic Composition
female,Greece,2014,3,ICMC,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,"Johnson, Bridget; Norris, Michael; Kapur, Ajay",Bridget,Diffusing Diffusion: A History of the Technological Advances in Spatial Performance
male,Greece,2014,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Dupuis, Alexander; Dominguez, Carlos",Alexander,Digitally Extending the Optical Soundtrack
male,Greece,2014,3,ICMC,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,"Weinel, Jonathan; Griffiths, Darryl; Cunningham, Stuart",Jonathan,Easter Eggs: Hidden Tracks and Messages in Musical Mediums
female,Greece,2014,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Sofer, Danielle",Danielle,EROTICISM AND TIME IN COMPUTER MUSIC: JULIANA HODKINSON AND NIELS R_œÑ‡NSHOLDTâ€°_«_„S FISH & FOWL
male,Greece,2014,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Musick, Michael",Michael,Examining the Analysis of Dynamical Sonic Ecosystems: in Light of a Criterion for Evaluating Theories
female,Greece,2014,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"_œ_™se, Tone",Tone,Expanding the Vocalistâ€°_«_„s Role Through the Use of Live Electronics in Real-Time Improvisation
male,Greece,2014,3,ICMC,,female,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,"H_œÂ_dl, Oliver; Fitzpatrick, Geraldine; Holland, Simon",Oliver,Experimence: Considerations for Composing a Rock Song for Interactive Audience Participation
female,Greece,2014,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Vickery, Lindsay",Lindsay,Exploring a Visual/Sonic Representational Continuum
male,Greece,2014,5,ICMC,,male,,male,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,"Marczak, Raphael; Hanna, Pierre; Rouas, Jean-Luc; van Vught, Jasper; Schott, Gareth",Raphael,From Automatic Sound Analysis of Gameplay Footage [Echos] to the Understanding of Player Experience [Ethos]: an Interdisciplinary Approach to Feedback- Based Gameplay Metrics
male,Greece,2014,2,ICMC,,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Kosteletos, George; Georgaki, Anastasia",George,From Digital â€°_«Ñ‡Echosâ€°_«_„ to virtual â€°_«Ñ‡ethosâ€°_«_„: Ethical aspects of Music Technology
male,Greece,2014,3,ICMC,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,"Clarke, Michael; Dufeu, Fr_œÂ©d_œÂ©ric; Manning, Peter",Michael,From Technological Investigation and Software Emulation to Music Analysis: An integrated approach to Barry Truaxâ€°_«_„s Riverrun
female,Greece,2014,6,ICMC,,male,,male,,male,,male,,female,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,"Murari, Maddalena; Rod_œ__, Antonio; Da Pos, Osvaldo; Canazza, Sergio; De Poli, Giovanni; Sandri, Marta",Maddalena,How blue is Mozart? Non verbal sensory scales for describing music qualities
male,Greece,2014,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"de Campo, Alberto",Alberto,"Lose control, gain influence - Concepts for Metacontrol"
male,Greece,2014,4,ICMC,,male,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,"Schubert, Emery; De Poli, Giovanni; Roda, Antonio; Canazza, Sergio",Emery,Music Systemisers and Music Empathisers â€°_«_¢ Do they rate expressiveness of computer generated performances the same?
male,Greece,2014,5,ICMC,,male,,female,,female,,female,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,"Ico Bukvic, Ivica; Cahoon, Cody; Wyatt, Ariana; Cowden, Tracy; Dredger, Katie",Ivica,OPERAcraft: Blurring the Lines between Real and Virtual
male,Greece,2014,4,ICMC,,male,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,"Loufopoulos, Apostolos; Heliades, George; Emmanouil, Minas; Matagkos, Fanis",Apostolos,"Realism, Art, Technology and Audiovisual Immersion into the Environment of the Ionian Islands"
male,Greece,2014,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Maguire, Ryan",Ryan,The Ghost in the MP3
male,Greece,2014,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Hirst, David",David,"The Use of Rhythmograms in the Analysis of Electroacoustic Music, with Application to Normandeauâ€°_«_„s Onomatopoeias Cycle"
male,Greece,2014,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Musick, Michael; Park, Tae Hong",Michael,Timbral Hauntings: An Interactive System Re-Interpreting the Present in Echoes of the Past
male,Greece,2014,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Ciciliani, Marko",Marko,Towards an Aesthetic of Electronic-Music Performance Practice
female,Greece,2014,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Story Crawshaw, Alexis",Alexis,Towards Defining the Potential of Electroacoustic Infrasonic Music
male,Greece,2014,3,ICMC,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,"Marentakis, Georgios; Pirr_œ_, David; Kapeller, Raphael",Georgios,Zwischenr_œ_ume - A Case Study in the Evaluation of Interactive Sound Installations
male,Greece,2014,3,ICMC,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,"Kl_œ_gel, Niklas; Lindstr_œÂ_m, Andreas; Groh, Georg",Niklas,A Genetic Algorithm Approach to Collaborative Music Creation on a Multi-Touch Table
male,Greece,2014,3,ICMC,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,"McVicar, Matt; Fukayama, Satoru; Goto, Masataka",Matt,AutoRhythmGuitar: Computer-aided Composition for Rhythm Guitar in the Tab Space
male,Greece,2014,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Whalley, Ian",Ian,Broadening Telematic Electroacoustic Music by Affective Rendering and Embodied Real-time Data Sonification
male,Greece,2014,3,ICMC,,None,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,"Agostini, Andrea; Daubresse, _œ_´ric; Ghisi, Daniele",Andrea,cage: a high-level library for real-time computer-aided composition
female,Greece,2014,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Kalodiki, Georgia",Georgia,Interactive Performance Systems Conceptual interacting strategies in forming electroacoustic sound identities
male,Greece,2014,4,ICMC,,male,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,"Bernardes, Gilberto; Davies, Matthew E. P.; Guedes, Carlos; Pennycook, Bruce",Gilberto,Considering Roughness to Describe and Generate Vertical Musical Structure in Content-Based Algorithmic-Assisted Audio Composition
male,Greece,2014,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Leben, Jakob; Tzanetakis, George",Jakob,Declarative Composition and Reactive Control in Marsyas
male,Greece,2014,3,ICMC,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,"Cullimore, Jason; Hamilton, Howard; Gerhard, David",Jason,Directed Transitional Composition for Gaming and Adaptive Music Using Q-Learning
female,Greece,2014,3,ICMC,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,"El-Shimy, Dalia; Cowan, Steve; Cooperstock, Jeremy R.",Dalia,EmbodiComp: Embodied Interaction for Mixing and Composition
male,Greece,2014,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Kim, Keunhyoung Luke; Seung Yeo, Woon",Keunhyoung,Griddy: a Drawing Based Music Composition System with Multi-layered Structure
male,Greece,2014,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"C_œ_‘diz, Rodrigo F.; de la Cuadra, Patricio",Rodrigo,Kara: a BCI approach to composition
male,Greece,2014,4,ICMC,,male,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,"Johnson, David; Manaris, Bill; Vassilandonakis, Yiorgos; Stoudenmier, Seth",David,Kuatro: A Motion-Based Framework for Interactive Music Installations
male,Greece,2014,3,ICMC,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,"Perrotta, Andr_œÂ© V.; Menezes, Flo; Martins, Luis Gustavo",Andr_œÂ©,Modelling the live-electronics in electroacoustic music using particle systems
female,Greece,2014,3,ICMC,,None,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,"de G_œÂ_tzen, Amalia; Bernardini, Nicola; Vidolin, Alvise",Amalia,"Musical perspectives on composition, sonification and performace"
male,Greece,2014,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Alessandretti, Stefano; Sparano, Giovanni",Stefano,"NEYMA, interactive soundscape composition based on a low budget motion capture system."
male,Greece,2014,3,ICMC,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,"Garcia, J_œÂ©r_œÂ©mie; Leroux, Philippe; Bresson, Jean",J_œÂ©r_œÂ©mie,pOM: Linking Pen Gestures to Computer-Aided Composition Processes
male,Greece,2014,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Wang, Ge",Ge,Principles of Visual Design for Computer Music
male,Greece,2014,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Fernandes Tavares, Tiago; Manzolli, J_œÂ«natas",Tiago,Query-by-Multiple-Examples: Content-Based Search in Computer-Assisted Sound-Based Musical Composition
male,Greece,2014,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Ando, Daichi",Daichi,Real-time Breeding Composition System by means of Genetic Programming and Breeding Procedure
male,Greece,2014,3,ICMC,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,"Barat_œÂ¬, Adriano; Haus, Goffredo; Ludovico, Luca A.",Adriano,Real-time Music Composition through P-timed Petri Nets
male,Greece,2014,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Kokoras, Panayiotis",Panayiotis,Sense: an electroacoustic composition for surround sound and tactile transducers
male,Greece,2014,5,ICMC,,male,,male,,female,,female,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,"Nichols, Charles; Lorang, Mark; Gibbons, Mark; Bradley Browning, Nicole; Bushnell, Amber",Charles,"Sound of Rivers: Stone Drum: a Multimedia Collaboration, with Sonified Data, Computer-Processed Narration, and Electric Violin"
male,Greece,2014,6,ICMC,,male,,male,,male,,male,,male,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,"Kaliakatsosâ€°_«_¢Papakostas, Maximos; Floros, Andreas; Drossos, Konstantinos; Koukoudis, Konstantinos; Kyzalas, Manolis; Kalantzis, Achilleas",Maximos,Swarm Lake: A Game of Swarm Intelligence Human Interaction and Collaborative Music Composition
male,Greece,2014,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Diapoulis, Georgios; Zannos, Ioannis",Georgios,Tangibility and Low-Level Live Coding
male,Greece,2014,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Lotis, Theodoros",Theodoros,The Creation and Projection of Space-Source in Electroacoustic Music.
male,Greece,2014,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Hamilton, Robert",Robert,The Procedural Sounds and Music of ECHO::Canyon
male,Greece,2014,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Furniss, Pete; Dudas, Richard",Pete,"Transcription, Adaptation and Maintenance in Live Electronic Performance with Acoustic Instruments"
male,Greece,2014,4,ICMC,,male,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,"Jette, Christopher; Thomas, Kelland; Villegas, Javier; Graeme Forbes, Angus",Christopher,Translation as Technique: Collaboratively Creating an Electro-Acoustic Composition for Saxophone and Live Video Projection
male,Greece,2014,2,ICMC,,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Naveda, Luiz; Santana, Ivani",Luiz,â€°_«_ŸToposâ€°_«Ñœ toolkit for Pure Data: exploring the spatial features of dance gestures for interactive musical applications
male,Greece,2014,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Robertson, Andrew",Andrew,Bassline Pitch Prediction for Real-Time Performance Systems
male,Greece,2014,3,ICMC,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,"Lambert, Andrew; Weyde, Tillman; Armstrong, Newton",Andrew,"Beyond the Beat: Towards Metre, Rhythm and Melody Modelling with Hybrid Oscillator Networks"
male,Greece,2014,7,ICMC,,male,,male,,male,,male,,male,,male,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,"Park, Tae Hong; Musick, Michael; Turner, John; Mydlarz, Charlie; Lee, Jun Hee; You, Jaeseong; DuBois, Luke",Tae,Citygram One: One Year Later â€°_«_
female,Greece,2014,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Le Prado, C_œÂ©cile; Natkin, St_œÂ©phane",C_œÂ©cile,"Design process for interactive sound installations: the designer, the interactor and the system"
male,Greece,2014,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Ritsch, Winfried",Winfried,ICE - towards distributed networked computermusic ensemble
male,Greece,2014,3,ICMC,,None,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,"Mota, Davi; Loureiro, Maur_œ_cio; Laboissi_œÂ¬re, Rafael",Davi,Influence of Expressive Coupling in Ensemble Performance on Musiciansâ€°_«_„ Body Movement
male,Greece,2014,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Bowen, Nathan; Reeder, David",Nathan,Mobile Phones as Ubiquitous Instruments: Towards Standardizing Performance Data on the Network
male,Greece,2014,5,ICMC,,female,,male,,male,,female,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,"Kemper, Steven; Hsu, Wendy F.; Sargent, Carey; Taylor, Josef; Wei, Linda",Steven,Movable Party: A bicycle-powered system for interactive musical performance
male,Greece,2014,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Kocher, Philippe",Philippe,Polytempo Network: A System for Technology-Assisted Conducting
male,Greece,2014,4,ICMC,,male,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,"Cocharro, Diogo; Sioros, George; Caetano, Marcelo; Davies, Matthew E.P.",Diogo,Real-time Manipulation of Syncopation in Audio Loops
male,Greece,2014,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Eckel, Gerhard; Rumori, Martin",Gerhard,StiffNeck: The Electroacoustic Music Performance Venue in a Box
female,Greece,2014,2,ICMC,,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Armitage, Joanne; Ng, Kia",Joanne,Tactile Composition: Configurations and communications for a musical haptic chair
female,Greece,2014,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Aska, Alyssa",Alyssa,The Black Swan: Probable and Improbable Communcation Over Local and Geographically Displaced Networked Connections as a Musical Performance System
male,Greece,2014,3,ICMC,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,"Dias, Rui; Guedes, Carlos; Marques, Telmo",Rui,A computer-mediated Interface for Jazz Piano Comping
male,Greece,2014,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Kell, Thor; Wanderley, Marcelo M.",Thor,A High-Level Review of Mappings in Musical iOS Applications
male,Greece,2014,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Michon, Romain; Smith, Julius O.",Romain,A Hybrid Guitar Physical Model Controller: The BladeAxe
male,Greece,2014,3,ICMC,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,"Eaton, Joel; Williams, Duncan; Miranda, Eduardo",Joel,AFFECTIVE JUKEBOX: A CONFIRMATORY STUDY OF EEG EMOTIONAL CORRELATES IN RESPONSE TO MUSICAL STIMULI
male,Greece,2014,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Soraghan, Sean",Sean,Animating Timbre - A User Study
male,Greece,2014,3,ICMC,,male,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,"Deng, Jun-qi; Chi Moon Lau, Francis; Kwok, Yu-kwong",Jun-qi,ArmKeyBoard: A Mobile Keyboard Instrument Based on Chord-scale System and Tonal Hierarchy
male,Greece,2014,3,ICMC,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,"Coffy, Thomas; Cont, Arshia; Giavitto, Jean-Louis",Thomas,AscoGraph: A User Interface for Sequencing and Score Following for Interactive Music
female,Greece,2014,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Luciani, Annie",Annie,Being There & Being With: The Philosophical and Cognitive Notions of Presence and Embodiment in Virtual Instruments
male,Greece,2014,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"NGIAO, Tzu-En",Tzu-En,Building a Gamelan from Bricks
male,Greece,2014,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Hadjileontiadis, Leontios J.",Leontios,Conceptual Blending in Biomusic Composition Space: The â€°_«_ŸBrainswarmâ€°_«Ñœ Paradigm
male,Greece,2014,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Schacher, Jan C.",Jan,"Corporeality, Actions and Perceptions in Gestural Performance of Digital Music"
male,Greece,2014,7,ICMC,,male,,male,,female,,female,,male,,male,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,"Hamano, Takayuki; Ohmura, Hidefumi; Nakagawa, Ryu; Terasawa, Hiroko; Hoshi-Shiba, Reiko; Okanoya, Kazuo; Furukawa, Kiyoshi",Takayuki,Creating a Place as a Medium for Musical Communication Using Multiple Electroencephalography
male,Greece,2014,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"M_œÑŒlholt Kjellberg, Caspar; Meredith, David",Caspar,CriticalEd: A Tool for Assisting with the Creation of Critical Commentaries
male,Greece,2014,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Hantrakul, Lamtharn; Kaczmarek, Konrad",Lamtharn,"Implementations of the Leap Motion in sound synthesis, effects modulation and assistive performance tools"
male,Greece,2014,3,ICMC,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,"De Pra, Yuri; Fontana, Federico; Tao, Linmi",Yuri,Infrared vs. Ultrasonic Finger Detection on a Virtual Piano Keyboard
male,Greece,2014,2,ICMC,,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Ritter, Martin; Aska, Alyssa",Martin,Leap Motion As Expressive Gestural Interface
male,Greece,2014,3,ICMC,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,"Murphy, Jim; Carnegie, Dale A.; Kapur, Ajay",Jim,"Little Drummer Bot: Building, Testing, and InterfacingWith a New Expressive Mechatronic Drum System"
male,Greece,2014,3,ICMC,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,"Neuman, Israel; Okpala, Charles; Bonezzi, Cesar E.",Israel,"MAPPING MOTION TO TIMBRE: ORIENTATION, FM SYNTHESIS AND SPECTRAL FILTERING"
male,Greece,2014,3,ICMC,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,"Murphy, Jim; Kapur, Ajay; Carnegie, Dale A.",Jim,"Mechatronic Keyboard Music: Design, Evaluation, and Use of a New Mechatronic Harmonium"
male,Greece,2014,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Salazar, Spencer; Wang, Ge",Spencer,miniAudicle for iPad: Touchscreen-based Music Software Programming
male,Greece,2014,3,ICMC,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,"Migicovsky, Alex; Scheinerman, Jonah; Essl, Georg",Alex,MoveOSC â€°_«_£ Smart Watches in Mobile Music Performance
male,Greece,2014,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Le Vaillant, Gwendal; Giot, Rudi",Gwendal,Multi-touch Interface for Acousmatic Music Spatialization
male,Greece,2014,4,ICMC,,male,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,"Zareei, Mo H.; Carnegie, Dale A.; Kapur, Ajay; McKinnon, Dugal",Mo,Mutor: Drone Chorus of Metrically Muted Motors
male,Greece,2014,3,ICMC,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,"Johnston, Blake; Bailey, Josh; McKinnon, Dugal",Blake,"NICO: An Open-Source Interface, Bridging the Gap Between Musician and Tesla Coil"
male,Greece,2014,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"van Nispen tot Pannerden, Than",Than,"NLN-live, an application for live nonlinear and interactive instrumental music"
male,Greece,2014,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Fan, Yuan-Yi",Yuan-Yi,Organic Oscillator: Experiments using Natural Oscillation Sources from Audiences
male,Greece,2014,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Vamvakousis, Zacharias; Ramirez, Rafael",Zacharias,P300 Harmonies: A Brain-Computer Musical Interface
