,AllAuthors,FirstName1stAuthor,Gender,Place,Year,NumberOfAuthors,Title,Conference,FirstName2ndAuthor,Gender2,FirstName3rdAuthor,Gender3,FirstName4thAuthor,Gender4,FirstName5thAuthor,Gender5,FirstName6thAuthor,Gender6,FirstName7thAuthor,Gender7,FirstName8thAuthor,Gender8,FirstName9thAuthor,Gender9,FirstName10thAuthor,Gender10,FirstName11thAuthor,Gender11,FirstName12thAuthor,Gender12,FirstName13thAuthor,Gender13,FirstName14thAuthor,Gender14,FirstName15thAuthor,Gender15,FirstName16thAuthor,Gender16,FirstName17thAuthor,Gender17,Probability1,Probability2,Probability3,Probability4,Probability5,Probability6,Probability7,Probability8,Probability9,Probability10,Probability11,Probability12,Probability13,Probability14,Probability15,Probability16,Probability17
771,"Bulley, James; Jones, Daniel",,,UK,2011,,Variable 4: A Dynamical Composition For Weather Systems,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
772,"Impett, Jonathan",,,UK,2011,,What are we making? The work-without-content in live computer music,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773,"Beck, Stephen David; Branton, Chris",,,UK,2011,,Reconsidering Laptop Orchestras as a Computational Grid for Music Performance,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
774,"Benatan, Matt; Symonds, Ian; Ng, Kia",,,UK,2011,,Developing a user-relative motion detection interface for mobile devices,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
775,"Smith, Benjamin D.; Garnett, Guy E.",,,UK,2011,,Interactive High Performance Computing for Music,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,"Stowell, Dan",,,UK,2011,,Scheduling and composing with Risset eternal accelerando rhythms,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777,"Subramanian, Srikumar K.; Wyse, Lonce; McGee, Kevin",,,UK,2011,,Modeling Speed Doubling in Carnatic Music,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778,"Hayden, Sam; Kanno, Mieko",,,UK,2011,,Towards musical interaction: 'Schismatics' for e-violin and computer,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779,"Freed, Adrian; MacCallum, John; Schmeder, Andrew",,,UK,2011,,"Dynamic, Instance-based, object-oriented programming in Max/MSP using open sound control message delegation",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780,"Collins, Nick",,,UK,2011,,SCMIR: A SuperCollider Music Information Retrieval Library,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
781,"Magnusson, Thor",,,UK,2011,,The IXI Lang: A SuperCollider Parasite for Live Coding,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
782,"Gibson, Darrell; Polfreman, Richard",,,UK,2011,,An architecture for creating hosting plug-ins for use in digital audio workstations,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783,"Deal, Scott; Burtner, Matthew",,,UK,2011,,"Auksalaq, A telematic opera",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
784,"Rutz, Hanns Holger; Miranda, Eduardo; Eckel, Gerhard",,,UK,2011,,Reproducibility and random access in sound synthesis,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
785,"Dahan, Kevin",,,UK,2011,,Electroacoustic Music: Overcoming Analysis Paralysis,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
786,"Ico Bukvic, Ivica; Betz, Scott",,,UK,2011,,Using gaming engine for virtual prototyping and impact assessment of complex interactive art installations,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
787,"Constanzo, Rodrigo",,,UK,2011,,Towards the Beat of a Different Drummer: A Journey into the Loss of Fidelity in Drums and Electronics,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788,"Kim, Kwan; Lee, Samuel; Seung Yeo, Woon",,,UK,2011,,The Effect of Visual Modalities on Human Perception of Emotion from Music,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
789,"Horseman, Samantha",,,UK,2011,,"Suspended Imprints: An Exploration of Sound, Space and the Inner Monologue",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
790,"Hancock, Oliver",,,UK,2011,,Chor-Respondent: A dynamic system in the musical domain,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
791,"Oehlers, Paul; Brent, William; Harvey, Michael",,,UK,2011,,Audio Technology at American University,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792,"Stables, Ryan; Athwal, Cham; Bullock, Jamie",,,UK,2011,,Towards a Model for the Humanisation of Pitch Drift in Singing Voice Synthesis,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
793,"Sanden, Chris; Zhang, John Z.",,,UK,2011,,Algorithmic multi-genre classification of music: an empirical study,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
794,"Miranda, Eduardo; Nasuto, Slawomir; Troisi, Anna R.; Downes, Julia; Chiaramonte, Antonino; Spencer, Matthew; Hammond, Mark; Xydas, Dimitris; Whalley, Ben; Becerra, Victor; Warwick, Kevin",,,UK,2011,,A musical instrument using in vitro neural networks,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
795,"Martin, Aengus; Jin, Craig T.; McEwan, Alistair; Martens, William L.",,,UK,2011,,A similarity algorithm for interactive style imitation,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
796,"Nash, Chris; Blackwell, Alan",,,UK,2011,,Tracking Virtuosity and Flow in Computer Music,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
797,"Parson, Dale E.; Panuski, Ryan R.",,,UK,2011,,Real-time Grammar-based parsing and restructuring of musical streams,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
798,"Bradford, Russell; ffitch, John; Dobson, Richard",,,UK,2011,,Real-time Sliding Phase Vocoder using a Commodity GPU,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
799,"Lazzarini, Victor; Timoney, Joseph",,,UK,2011,,The ModFM Synthesis Vocoder,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,"Collins, Nick; Sturm, Bob L.",,,UK,2011,,Sound Cross-synthesis and Morphing Using Dictionary-based Methods,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801,"Gasperini, Marco",,,UK,2011,,Hypothesis for the foundation of a laptop orchestra,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
802,"Magnusson, Thor",,,UK,2011,,Confessions of a Live Coder,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
803,"Robertson, Andrew; Stark, Adam M.; Plumbley, Mark D.",,,UK,2011,,Real-time Visual Beat Tracking using a Comb Filter Matrix,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,"McLean, Alex; Wiggins, Geraint",,,UK,2011,,Texture: Visual Notation for Live Coding of Pattern,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
805,"Walsh, Rory",,,UK,2011,,Cabbage Audio Plugin Framework,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,"Oksanen, Sami; Välimäki, Vesa",,,UK,2011,,Digital Modeling of the Vintage Telephone Sound,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,"Bullock, Jamie; Frisk, Henrik",,,UK,2011,,The Integra Framework for rapid modular audio application development,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808,"Blechmann, Tim",,,UK,2011,,Supernova - A scalable parallel audio synthesis server for SuperCollider,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809,"Dannenberg, Roger B.; Mohan, Sukrit",,,UK,2011,,Characterizing Tempo Change In Musical Performances,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810,"Ness, Steven R.; Methabi, Sonmez; Odowichuk, Gabrielle; Tzanetakis, George; Schloss, Andrew W.",,,UK,2011,,Gesture Analysis of radiodrum data,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811,"Michailidis, Tychonas; Berweck, Sebastian",,,UK,2011,,Tactile Feedback Tool: approaching the foot pedal problem in live electronic music,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,"Oh, Jieun; Wang, Ge",,,UK,2011,,Audience-Participation Techniques Based on Social Mobile Computing,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813,"Marsden, Alan",,,UK,2011,,Software for Schenkerian Analysis,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814,"Booth, Graham",,,UK,2011,,Inclusive Interconnections: Retaining Diversity in Networked Laptop Performance,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815,"Norowi, Noris Mohd; Miranda, Eduardo",,,UK,2011,,Prioritizing Audio Features Selection Using Analysis Hierarchy Process As A Mean To Extend User Control In Concatenative Sound Synthesis,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
816,"Tomberg, Vladimir; Ivanov, Eugene; Laanpere, Mart",,,UK,2011,,Exploring the potential of the dedicated XML syntax for diatonic harmonica tablatures,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
817,"Solomon, Mike",,,UK,2011,,The Horizontal Spacing of Graphical Notation,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818,"Vriezenga, Ciska; Rebelo, Pedro",,,UK,2011,,The Prosthetic Mbira: Prosthesis as Design Strategy,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,"Ariza, Christopher; Cuthbert, Michael Scott",,,UK,2011,,Analytical and Compositional Applications of a Network-Based Scale Model in music21,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820,"Stoll, Thomas",,,UK,2011,,CBPSC: Corpus-based Processing for SuperCollider,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821,"Kirke, Alexis; Miranda, Eduardo",,,UK,2011,,Combining EEG Frontal asymmetry studies with affective algorithmic composition and expressive performance models,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,"Hamilton, Robert",,,UK,2011,,UDKOSC: An immersive musical environment,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,"Scott, Richard",,,UK,2011,,"Artaud's Snake: gesture, time and play - a composer's report on the use and development of the WiGI infra red wireless gestural system",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,"Wook Kim, Jong; Essl, Georg",,,UK,2011,,Concepts and Practical Considerations of Platform-Independent Design of Mobile Music Environments,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825,"Sanan, Patrick",,,UK,2011,,Sound Synthesis with a New Elasticity Model,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,"Kurosawa, Yoshifumi; Suzuki, Kenji",,,USA,2010,,Robot-Assisted Playing With Fingering Support For A Saxophone,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827,"Park, Si Hwa; Kim, Seunghung; Lee, Samuel",,,USA,2010,,Composition With Path : Musical Sonification Of Geo- Referenced Data With Online Map Interface,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828,"Sanden, Chris; Befus, Chad R.",,,USA,2010,,Perception Based Multi-Genre Labeling On Music Data,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829,"Cicconet, Marcelo; Carvalho, Paolo Cezar; Velho, Luiz",,,USA,2010,,On Bimodal Guitar-Chord Recognition,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830,"Befus, Chad; Sanden, Chris; Zhang, John Z.",,,USA,2010,,Pyschoacoustic Feature Based Perceptual Segmentation,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831,"Nuono, Gilbert",,,USA,2010,,"Business Model, For Violin, Cello And Live Electronic",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832,"Belet, Brian; Ruppenthal, Stephan",,,USA,2010,,"System Of Shadows, An Interactive Performance Environment For Trumpet/Flugelhorn And Kyma",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,"Trueman, Daniel",,,USA,2010,,Clapping Machine Music Variations: A Composition For Acoustic/Laptop Ensemble,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,"Thalmann, Florian; Mazzola, Guerino",,,USA,2010,,Gestural Shaping And Transformation In A Universal Space Of Structure And Sound,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835,"Hollinger, Avrum; Thibodeau, Joseph; Wanderley, Marcelo M.",,,USA,2010,,An Embedded Hardware Platform For Fungible Interfaces,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
836,"Jones, Daniel; D'inverno, Mark",,,USA,2010,,Forest Fire Dynamics In Sonic Organisation,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,"Maestre, Esteban; Pérez, Alfonso; Ramírez, Rafael",,,USA,2010,,Gesture Sampling For Instrumental Sound Synthesis: Violin Bowing As A Case Study,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838,"Mclaughlin,  Scott; Tremblay,  Pierre Alexandra",,,USA,2010,,Spectralconway: Cellular Automata Off The Grid,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839,"Einbond, Aaron; Schwarz, Diemo",,,USA,2010,,Spatializing Timbre With Corpus-Based Concatenative Synthesis,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,"Schwarz, Diemo; Schnell, Norbert",,,USA,2010,,A Modular Sound Descriptor Analysis Framework For Relaxed-Real-Time Applications,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,"Bertin, Claudio; Cadiz, Rodrigo; De La Cuadra, Patricio; De Ioannes, Gabriel; Sylleros, Alvaro",,,USA,2010,,The Arcontinuo: A Performed-Centered Electronic Musical Instrument,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842,"Diakopoulos, Dimitri; Kapur, Ajay",,,USA,2010,,Argos: An Open Source Application For Building Multi- Touch Musical Interfaces,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843,"Gibson,  Ian; Davey, Matthew",,,USA,2010,,"A Wireless, Real-Time, Social Music Performance System For Mobile Phones",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844,"Baltazar, Andrés; Guedes, Carlo; Pennycook, Bruce; Gouyon, Fabien",,,USA,2010,,A Real-Time Human Body Skeletonization Algorithm For Max/Msp/Jitter,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,"Vigliensoni, Gabriel; Wanderley, Marcelo M.",,,USA,2010,,Soundcatcher: Explorations In Audio-Looping And Time-Freezing Using An Open-Air Gestural Controller,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,"Bailey, Sam; Scott, Adam; Wright, Harry; Symonds, Ian; Ng, Kia",,,USA,2010,,Eye.Breathe.Music: A Multimeadia Controller That Uses Eye Movement And Breathing,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847,"Van Nort, Doug; Oliveros, Pauline; Braasch, Jonas",,,USA,2010,,Developing Systems For Improvisation Based On Listening,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,"Stewart, D. Andrew",,,USA,2010,,Vigorous Music-Making: The Inherent “Liveliness” Of A T-Stick Instrumentalist,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,"Leslie, Grace; Schwarz, Diemo; Warusfel, Olivier; Bevilacqua, Frederic; Zambolin, Bruno; Jodlowski, Pierre; Schnell, Norbert",,,USA,2010,,"Grainstick: A Collaborative, Interactive Sound Installation",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,"Raffel, Colin; Kruge, Nick; Douglas, Diane; Berdahl, Edgar; Ju, Wendy",,,USA,2010,,The Lattice Harp: A New Hybrid Instrument And Controller,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,"Glennon, Aron; Didkovski, Nick",,,USA,2010,,The Timestruct Toolkit: Imposing Temporal Structure In Max,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,"Fiebrink, Rebecca; Trueman, Daniel; Britt, Cameron; Nagai, Michelle; Kaczmarek, Konrad; Early, Michael; Daniel, MR; Hege, Anne; Cook, Perry",,,USA,2010,,Toward Understanding Human-Computer Interaction In Composing The Instrument,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,"Ciglar, Miha",,,USA,2010,,Tactile Feedback Based On Acoustic Pressure Waves,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,"Dannenberg, Roger; Kotcher, Robert",,,USA,2010,,Aurafx: A Simple And Flexible Approach To Interactive Audio Effect-Based Composition And Performance,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855,"Coia, Corrado; Ross, Brian",,,USA,2010,,User-Guided Evolution Of Granular Synthesis,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856,"Place, Timothy; Lossius, Trond; Peters, Nils",,,USA,2010,,A Flexible And Dynamic C++ Framework And Library For Digital Audio Signal Processing,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857,"Türkheim, Friedrich V.; Smit, Thorsten; Mores, Robert",,,USA,2010,,A Semi-Virtual Violin For Investigations Into Sound Quality And Musician-Instrument Interaction,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858,"Wagner, Chad",,,USA,2010,,Dynamic Playlist Generation: A Case Study,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859,"Smith, Leigh",,,USA,2010,,Rhythmic Similarity Using Metrical Profile Matching,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860,"Libeks, Janis; Turnbull, Douglas",,,USA,2010,,Exploring “Artist Image” Using Content-Based Analysis Of Promotional Photos,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861,"Rocher, Thomas; Robine, Matthias; Hanna, Pierre",,,USA,2010,,A Survey Of Chord Distances With Comparison For Chord Analysis,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,"Onuma, Sho; Hamanaka, Masatoshi",,,USA,2010,,Piano Arrangement System Based On Composers' Arrangement Processes,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863,"Loviscach, Joern",,,USA,2010,,Spectral Synthesis Of Rhythms,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864,"Park, Tae Hong; Hyman, David; Leonard, Peter; Wu, Wen",,,USA,2010,,Systematic And Quantative Electro-Acoustic Music Analysis (Sqema),ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865,"Faerber, Peter; Kocher, Philippe",,,USA,2010,,The Mobile Ambisonics Equiptment Of The ICST,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866,"Helmuth, Mara; Hyun Jun, Jung; Oliveira, Talmai; Mostafa, Ahmad; Shiota, Kazuaki; Mishra, Amitabh; Agrawal, Dharma",,,USA,2010,,"Wireless Sensor Networks And Computer Music, Dance And Installation Implementations",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
867,"Loviscach, Joern",,,USA,2010,,The Show Must Go On: Dependable Audio Computing,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868,"Ariza, Christopher; Cuthbert, Michael Scott",,,USA,2010,,"Modeling Beats, Accents, Beams, And Time Signatures Hierarchically With Music21 Meter Objects",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,"Brent, William",,,USA,2010,,A Timbre Analysis And Classification Toolkit For Pure Data,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870,"Nakra, Teresa; Tilden, Daniel; Salgian, Andrea",,,USA,2010,,Improving Upon Musical Analyses Of Conducting Gestures Using Computer Vision,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871,"Blake, Thom; Fell, Mark; Myatt, Tony; Worth, Peter",,,USA,2010,,Yasunao Tone And MP3 Deviation,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872,"José, Ignacio Ramirez-Gastón López",,,USA,2010,,Technological Advantage For The Sound Arts: Border Politics,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
873,"Baalman, Marije A.J.; De Belleval, Vincent; Malloch, Joseph; Thibodeau, Joseph",,,USA,2010,,"Sense/Stage - Low Cost, Open Source Wireless Sensor Infrastructure For Live Performance And Interactive, Real-Time Environments",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874,"Puckette, Miller",,,USA,2010,,Grafting Synthesis Patches Onto Live Musical Instruments,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875,"Caetano, Marcelo; Rodet, Xavier",,,USA,2010,,Automatic Timbral Morphing Of Musical Instruments Sounds By High-Level Descriptors,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876,"Queiroz, Marcelo; De Sousa, Gustavo H. M.",,,USA,2010,,Structured IIR Models For HRTF Interpolation,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
877,"Essl, Georg",,,USA,2010,,Urmus - An Environment For Mobile Instrument Design And Performance,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878,"Myatt, Tony; Larkin, Oliver; Malham, Dave",,,USA,2010,,"Studio Report: Music Research Centre, Department Of Music, University Of York",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879,"Cont, Arshia; Gerzso, Andrew",,,USA,2010,,The 'C' Of IRCAM: Coordinating Musical Research At IRCAM,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
880,"Ballora, Mark; Craig, Curtis",,,USA,2010,,Studio Report: Music Technology At Penn State University,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
881,"Jensenius, Alexander Refsum; Glette, Kyrre; Godøy, Rolf Inge; Hovin, Mats; Nymoen, Kristian; Skogstad, Ståle A.; Torresen, Jim",,,USA,2010,,"Fourms, University Of Oslo - Lab Report",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882,"Thompson, John; Olson, Michael",,,USA,2010,,Georgia Southern University Studio Report,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
883,"Geers, Douglas; Brumner, George; Cohen, Douglas; Nelson, Nicholas",,,USA,2010,,"The Brooklyn College Center For Computer Music, City University Of New York",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
884,"Timmermans, Hans; Ijzermans, Jan; Machielse, Rens; Van Wolferen, Gerard",,,USA,2010,,"Education On Music And Technology, A Program For A Professional Education",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
885,"Hewitt, Scott; Tremblay, Pierre Alexander; Freeman, Samuel; Booth, Graham",,,USA,2010,,HELO: The Laptop Ensemble As An Incubator For Individual Laptop Performance,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
886,"Parson, Dale",,,USA,2010,,Algorithmic Musical Improvisation From 2d Board Games,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
